Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
11,1562173791304,03/07/2019 17:09:51,1562173790246,1,03/07/2019 18:09:50,8449,8,questionnaire-zk38,,2760147,5a0c438a728b1b0001ad9683,765978,,complete,,5d1ce0dd57b8ba00175c4d9f,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,23148
1,1562173857384,03/07/2019 17:10:57,1562173855830,1,03/07/2019 18:10:55,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562173869026,03/07/2019 17:11:09,1562173867555,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,29
3,1562173869135,03/07/2019 17:11:09,1562173867556,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562173869135,03/07/2019 17:11:09,1562173867556,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562173869135,03/07/2019 17:11:09,1562173867556,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,11727
7,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562173869135,03/07/2019 17:11:09,1562173867557,1,03/07/2019 18:11:07,8449,8,questionnaire-zk38,,2760162,5cab28d65642d20011cad10e,765983,,complete,,5d1ce17c9fab6a001c562a3a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
1,1562173868432,03/07/2019 17:11:08,1562173868341,1,03/07/2019 18:11:08,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562173878417,03/07/2019 17:11:18,1562173878351,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,25
3,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562173878513,03/07/2019 17:11:18,1562173878353,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562173878513,03/07/2019 17:11:18,1562173878354,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562173878513,03/07/2019 17:11:18,1562173878354,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562173878513,03/07/2019 17:11:18,1562173878354,1,03/07/2019 18:11:18,8449,8,questionnaire-zk38,,2760166,5cd29f34354f490012008194,765982,,complete,,5d1ce17202e942001c152615,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 74.0.3729.169,1280x800,1280x615,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,10013
1,1562173998140,03/07/2019 17:13:18,1562173993893,1,03/07/2019 18:13:13,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174013128,03/07/2019 17:13:33,1562174008943,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,34
3,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174013238,03/07/2019 17:13:33,1562174008945,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174013238,03/07/2019 17:13:33,1562174008946,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174013238,03/07/2019 17:13:33,1562174008946,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174013238,03/07/2019 17:13:33,1562174008946,1,03/07/2019 18:13:28,8449,8,questionnaire-zk38,,2760180,55d5c5d9db6a810011fa0658,765985,,complete,,5d1ce1be423416001515ac7a,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,15053
1,1562174149064,03/07/2019 17:15:49,1562174143694,1,03/07/2019 18:15:43,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174165947,03/07/2019 17:16:05,1562174157656,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,46
3,1562174168913,03/07/2019 17:16:08,1562174157657,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174168913,03/07/2019 17:16:08,1562174157657,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174168913,03/07/2019 17:16:08,1562174157657,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174168913,03/07/2019 17:16:08,1562174157658,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562174168913,03/07/2019 17:16:08,1562174157658,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174168913,03/07/2019 17:16:08,1562174157658,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174168913,03/07/2019 17:16:08,1562174157658,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174168913,03/07/2019 17:16:08,1562174157658,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174168913,03/07/2019 17:16:08,1562174157659,1,03/07/2019 18:15:57,8449,8,questionnaire-zk38,,2760197,597da07b2cce5b0001d0ecca,765987,,complete,,5d1ce24daf0ce7001bbb67bb,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1536x750,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,13965
1,1562174339411,03/07/2019 17:18:59,1562174339450,-7,03/07/2019 10:18:59,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174368018,03/07/2019 17:19:28,1562174368095,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,35
3,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
7,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174368264,03/07/2019 17:19:28,1562174368100,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174368264,03/07/2019 17:19:28,1562174368101,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174368264,03/07/2019 17:19:28,1562174368101,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174368264,03/07/2019 17:19:28,1562174368101,-7,03/07/2019 10:19:28,8449,8,questionnaire-zk38,,2760226,56c2f65cc51218000c9786ff,765991,,complete,,5d1ce349b9b03c001798d4c6,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1920x969,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,28651
1,1562174371014,03/07/2019 17:19:31,1562174370873,1,03/07/2019 18:19:30,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174390275,03/07/2019 17:19:50,1562174390222,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,26
3,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Left-handed
8,1562174390336,03/07/2019 17:19:50,1562174390224,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,2
9,1562174390336,03/07/2019 17:19:50,1562174390225,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174390336,03/07/2019 17:19:50,1562174390225,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174390336,03/07/2019 17:19:50,1562174390225,1,03/07/2019 18:19:50,8449,8,questionnaire-zk38,,2760230,5cb45ad50225590001acdb70,765992,,complete,,5d1ce31032934b00181589de,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,19353
