Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time,
1,1562176012804,03/07/2019 17:46:52,1562176012516,1,03/07/2019 18:46:52,8449,8,task-j8g3,,2760573,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",33955.615000100806,
2,1562176050140,03/07/2019 17:47:30,1562176049906,1,03/07/2019 18:47:29,8449,8,task-j8g3,,2760573,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Mostly untrue"",""Q4"":""Quite true"",""Q5"":""Mostly untrue"",""Q6"":""Mostly untrue""}",37356.92499997094,
3,1562176079166,03/07/2019 17:47:59,1562176078946,1,03/07/2019 18:47:58,8449,8,task-j8g3,,2760573,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",29022.159999934956,
1,1562176035183,03/07/2019 17:47:15,1562176031922,-4,03/07/2019 13:47:11,8449,8,task-j8g3,,2760581,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",13494.145000120625,
2,1562176054534,03/07/2019 17:47:34,1562176051335,-4,03/07/2019 13:47:31,8449,8,task-j8g3,,2760581,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",19392.330000177026,
3,1562176088233,03/07/2019 17:48:08,1562176085024,-4,03/07/2019 13:48:05,8449,8,task-j8g3,,2760581,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Neither true nor untrue"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Neither true nor untrue""}",33673.77499979921,
1,1562179862846,03/07/2019 18:51:02,1562179863688,1,03/07/2019 19:51:03,8449,8,task-j8g3,,2761124,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",19308.62999986857,
2,1562179890614,03/07/2019 18:51:30,1562179891502,1,03/07/2019 19:51:31,8449,8,task-j8g3,,2761124,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",27802.029999904335,
3,1562179909839,03/07/2019 18:51:49,1562179910691,1,03/07/2019 19:51:50,8449,8,task-j8g3,,2761124,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Mostly untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",19179.39499951899,
1,1562199291658,04/07/2019 00:14:51,1562199291526,-4,03/07/2019 20:14:51,8449,8,task-j8g3,,2761954,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",26851.159999998345,
2,1562199326949,04/07/2019 00:15:26,1562199326844,-4,03/07/2019 20:15:26,8449,8,task-j8g3,,2761954,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",35300.39499999839,
3,1562199351105,04/07/2019 00:15:51,1562199351041,-4,03/07/2019 20:15:51,8449,8,task-j8g3,,2761954,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,AMI,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Neither true nor untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Completely TRUE""}",24188.679999999295,
1,1562176239695,03/07/2019 17:50:39,1562176240405,-3,03/07/2019 14:50:40,8449,8,task-j8g3,,2760631,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Completely UNTRUE"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",31794.980000006035,
2,1562176272932,03/07/2019 17:51:12,1562176273668,-3,03/07/2019 14:51:13,8449,8,task-j8g3,,2760631,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely UNTRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true"",""Q6"":""Mostly untrue""}",33233.67500002496,
3,1562176305410,03/07/2019 17:51:45,1562176306147,-3,03/07/2019 14:51:46,8449,8,task-j8g3,,2760631,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,AMI,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Neither true nor untrue"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",32446.739999810234,
END OF FILE
