index,trial_index,id,price_displayed,key pressed,environment,order,round_instance,task,function_id,quality_check,builtin_rt,end_time,start_time,Participant Public ID,key_pressed,trial_label,latency
195378,4.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,171.1150000001071,1554476126280.0,1554476126108.0,5978142b21bc3d0001a1d2b6,39.0,4.0 22.0,198.0
195672,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,179.59999999997672,1554476176859.0,1554476176678.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,190.0
195673,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,156.39500000001863,1554476177025.0,1554476176868.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,166.0
195674,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,151.43999999982768,1554476177186.0,1554476177034.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,161.0
195675,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,160.67500000004657,1554476177356.0,1554476177195.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,170.0
195676,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,167.8199999998324,1554476177533.0,1554476177365.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,178.0
195677,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,177.8299999998417,1554476177721.0,1554476177543.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,185.0
195678,8.0,668245.0,0.3,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,182.6699999999255,1554476177911.0,1554476177728.0,5978142b21bc3d0001a1d2b6,39.0,8.0 22.0,209.0
195902,11.0,668245.0,0.1,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,179.33500000007916,1554476216726.0,1554476216546.0,5978142b21bc3d0001a1d2b6,39.0,11.0 22.0,189.0
195903,11.0,668245.0,0.1,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,165.60499999998137,1554476216902.0,1554476216735.0,5978142b21bc3d0001a1d2b6,39.0,11.0 22.0,176.0
195904,11.0,668245.0,0.1,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,175.6350000000093,1554476217088.0,1554476216911.0,5978142b21bc3d0001a1d2b6,39.0,11.0 22.0,185.0
195905,11.0,668245.0,0.1,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,204.53499999979977,1554476217301.0,1554476217096.0,5978142b21bc3d0001a1d2b6,39.0,11.0 22.0,212.0
195906,11.0,668245.0,0.1,39.0,high,low-high,22.0,rod_fixing,rod_fixing,1.0,169.214999999851,1554476217478.0,1554476217308.0,5978142b21bc3d0001a1d2b6,39.0,11.0 22.0,586.0
184,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,128.1250000174623,1554475572903.0,1554475572774.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,132.0
185,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.55999999819323,1554475573039.0,1554475572906.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,135.0
186,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.14500000141558,1554475573183.0,1554475573041.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,144.0
187,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.01500000106168,1554475573327.0,1554475573185.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,145.0
188,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.28000002144836,1554475573471.0,1554475573330.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,143.0
189,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,133.15000000875443,1554475573607.0,1554475573473.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,136.0
190,3.0,668246.0,2.5,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,140.5899999954272,1554475573751.0,1554475573609.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 11.0,155.0
525,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.98000000114553,1554475624838.0,1554475624690.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,150.0
526,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.28499999060298,1554475624982.0,1554475624840.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,144.0
527,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,149.23999999882653,1554475625134.0,1554475624984.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,152.0
528,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.76500001666136,1554475625269.0,1554475625136.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,136.0
529,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,132.94500001939014,1554475625406.0,1554475625272.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,136.0
530,7.0,668246.0,1.2,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,148.8200000021607,1554475625558.0,1554475625408.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 11.0,312.0
848,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,139.3099999986589,1554475677087.0,1554475676947.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,143.0
849,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,141.52000000467527,1554475677232.0,1554475677090.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,144.0
850,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,128.0900000128895,1554475677363.0,1554475677234.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,132.0
851,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,145.17499998328276,1554475677512.0,1554475677366.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,148.0
852,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,133.60000000102443,1554475677649.0,1554475677514.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,138.0
853,11.0,668246.0,0.3,39.0,high,high-low,11.0,rod_fixing,rod_fixing,1.0,139.6099999838043,1554475677792.0,1554475677652.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 11.0,293.0
1271,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,153.3449999988079,1554475759980.0,1554475759826.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,159.0
1272,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,131.33999999263324,1554475760117.0,1554475759985.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,136.0
1273,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,139.85999999567866,1554475760262.0,1554475760121.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,145.0
1274,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,138.3050000004005,1554475760404.0,1554475760266.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,142.0
1275,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,148.01500001340173,1554475760556.0,1554475760408.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,153.0
1276,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,146.81999999447726,1554475760708.0,1554475760561.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,151.0
1277,4.0,668246.0,1.8,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,420.19999999320135,1554475761133.0,1554475760712.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 21.0,441.0
1593,8.0,668246.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,150.1200000056997,1554475812303.0,1554475812153.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 21.0,154.0
1594,8.0,668246.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,123.04999999469145,1554475812431.0,1554475812307.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 21.0,129.0
1595,8.0,668246.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,130.21000000298955,1554475812567.0,1554475812436.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 21.0,135.0
1596,8.0,668246.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,155.880000005709,1554475812727.0,1554475812571.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 21.0,160.0
1597,8.0,668246.0,0.3,39.0,high,high-low,21.0,rod_fixing,rod_fixing,1.0,139.6499999973457,1554475812871.0,1554475812731.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 21.0,454.0
2138,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,161.56999999657273,1554475937805.0,1554475937642.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,168.0
2139,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,153.09000000706874,1554475937963.0,1554475937810.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,158.0
2140,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,187.1450000035111,1554475938155.0,1554475937968.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,192.0
2141,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,154.99999999883585,1554475938315.0,1554475938160.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,161.0
2142,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.7449999919627,1554475938491.0,1554475938321.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,178.0
2143,3.0,668246.0,2.5,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,175.52499999874271,1554475938675.0,1554475938499.0,5a7a0d8df49c9a0001f31b73,39.0,3.0 12.0,374.0
2435,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,147.94500000425614,1554475990085.0,1554475989937.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,151.0
2436,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,134.2000000004191,1554475990223.0,1554475990088.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,139.0
2437,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,178.36999997962266,1554475990406.0,1554475990227.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,190.0
2438,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,149.17999997851442,1554475990567.0,1554475990417.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,159.0
2439,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,173.34999999729916,1554475990750.0,1554475990576.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,178.0
2440,7.0,668246.0,1.2,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,186.5399999951478,1554475990941.0,1554475990754.0,5a7a0d8df49c9a0001f31b73,39.0,7.0 12.0,387.0
2734,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,160.81000000122003,1554476042429.0,1554476042267.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,167.0
2735,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,186.20499997632575,1554476042621.0,1554476042434.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,192.0
2736,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,169.83500000787902,1554476042797.0,1554476042626.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,179.0
2737,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,190.86000000243075,1554476042997.0,1554476042805.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,196.0
2738,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,171.28500001854263,1554476043173.0,1554476043001.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,177.0
2739,11.0,668246.0,0.3,39.0,low,high-low,12.0,rod_fixing,rod_fixing,1.0,185.9799999801908,1554476043365.0,1554476043178.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 12.0,395.0
3116,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,179.19500000425614,1554476137193.0,1554476137014.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,184.0
3117,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.1600000071339,1554476137361.0,1554476137198.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,167.0
3118,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,187.66499997582287,1554476137553.0,1554476137365.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,195.0
3119,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,168.25499999686144,1554476137729.0,1554476137560.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,175.0
3120,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,169.1149999969639,1554476137905.0,1554476137735.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,175.0
3121,4.0,668246.0,1.8,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,170.54500000085682,1554476138082.0,1554476137910.0,5a7a0d8df49c9a0001f31b73,39.0,4.0 22.0,176.0
3390,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,179.05999999493358,1554476189595.0,1554476189415.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,183.0
3391,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,188.2000000041444,1554476189787.0,1554476189598.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,192.0
3392,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,180.74000001070092,1554476189971.0,1554476189790.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,185.0
3393,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,187.43499999982305,1554476190163.0,1554476189975.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,191.0
3394,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,196.60000002477318,1554476190363.0,1554476190166.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,200.0
3395,8.0,668246.0,0.3,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,204.8499999800697,1554476190571.0,1554476190366.0,5a7a0d8df49c9a0001f31b73,39.0,8.0 22.0,210.0
3606,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,174.97500000172298,1554476228774.0,1554476228599.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,181.0
3607,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,162.175000004936,1554476228942.0,1554476228780.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,168.0
3608,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,185.18500000936908,1554476229134.0,1554476228948.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,193.0
3609,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,233.36000001290813,1554476229375.0,1554476229141.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,241.0
3610,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,160.51000001607463,1554476229543.0,1554476229382.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,169.0
3611,11.0,668246.0,2.5,39.0,low,high-low,22.0,rod_fixing,rod_fixing,1.0,174.25500001991168,1554476229726.0,1554476229551.0,5a7a0d8df49c9a0001f31b73,39.0,11.0 22.0,387.0
188823,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,148.5499999998865,1554475497738.0,1554475497589.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,151.0
188824,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,141.9399999999805,1554475497882.0,1554475497740.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,144.0
188825,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.1299999999901,1554475498034.0,1554475497884.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,151.0
188826,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.2749999999651,1554475498186.0,1554475498035.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,152.0
188827,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.24500000004628,1554475498338.0,1554475498187.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,153.0
188828,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,158.26500000002852,1554475498498.0,1554475498340.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,160.0
188829,3.0,668249.0,0.3,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.0199999998149,1554475498650.0,1554475498500.0,5c235c04a74d6400016e4179,39.0,3.0 11.0,155.0
189127,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.04500000010012,1554475549946.0,1554475549796.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,152.0
189128,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,142.18000000005122,1554475550090.0,1554475549948.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,144.0
189129,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,165.92000000014374,1554475550258.0,1554475550092.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,168.0
189130,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,150.18499999995404,1554475550410.0,1554475550260.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,152.0
189131,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,142.0799999998417,1554475550554.0,1554475550412.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,143.0
189132,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,166.34500000008848,1554475550722.0,1554475550555.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,169.0
189133,7.0,668249.0,0.7,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.05499999989115,1554475550882.0,1554475550724.0,5c235c04a74d6400016e4179,39.0,7.0 11.0,163.0
189419,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.8250000000116,1554475601978.0,1554475601820.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,160.0
189420,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,149.86999999996627,1554475602131.0,1554475601980.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,152.0
189421,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,165.88000000000466,1554475602298.0,1554475602132.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,168.0
189422,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.88499999986382,1554475602459.0,1554475602300.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,161.0
189423,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.95999999999182,1554475602619.0,1554475602461.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,160.0
189424,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,165.76499999995576,1554475602787.0,1554475602621.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,168.0
189425,11.0,668249.0,1.2,39.0,low,low-high,11.0,rod_fixing,rod_fixing,1.0,157.65999999985797,1554475602946.0,1554475602789.0,5c235c04a74d6400016e4179,39.0,11.0 11.0,165.0
189798,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.23000000001048,1554475719364.0,1554475719206.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,160.0
189799,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.6850000001432,1554475719524.0,1554475719366.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,162.0
189800,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,163.7149999999092,1554475719692.0,1554475719528.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,168.0
189801,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,171.36499999990338,1554475719867.0,1554475719696.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,174.0
189802,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,165.53999999997905,1554475720036.0,1554475719870.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,168.0
189803,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,148.980000000156,1554475720187.0,1554475720038.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,152.0
189804,4.0,668249.0,0.7,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,165.8649999999907,1554475720356.0,1554475720190.0,5c235c04a74d6400016e4179,39.0,4.0 21.0,177.0
190101,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,175.2399999999907,1554475771798.0,1554475771622.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,179.0
190102,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,153.8149999998859,1554475771956.0,1554475771801.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,157.0
190103,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,181.36000000004424,1554475772140.0,1554475771958.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,184.0
190104,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,181.63999999978114,1554475772324.0,1554475772142.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,184.0
190105,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,165.38999999989755,1554475772492.0,1554475772326.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,168.0
190106,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,157.94499999994878,1554475772652.0,1554475772494.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,160.0
190107,8.0,668249.0,1.8,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,159.15999999991618,1554475772813.0,1554475772654.0,5c235c04a74d6400016e4179,39.0,8.0 21.0,170.0
190311,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.12499999988358,1554475810924.0,1554475810791.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,136.0
190312,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.13000000012107,1554475811060.0,1554475810927.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,136.0
190313,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,156.66499999997905,1554475811220.0,1554475811063.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,160.0
190314,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.3500000000931,1554475811356.0,1554475811223.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,136.0
190315,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,149.43500000005588,1554475811508.0,1554475811359.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,152.0
190316,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,133.07000000006522,1554475811644.0,1554475811511.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,136.0
190317,11.0,668249.0,0.3,39.0,low,low-high,21.0,rod_fixing,rod_fixing,1.0,125.27000000001864,1554475811772.0,1554475811647.0,5c235c04a74d6400016e4179,39.0,11.0 21.0,135.0
190646,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,125.33499999996278,1554475949605.0,1554475949479.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,131.0
190647,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,378.199999999837,1554475949989.0,1554475949610.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,382.0
190648,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,148.03000000008615,1554475950140.0,1554475949992.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,151.0
190649,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,125.14000000007219,1554475950268.0,1554475950143.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,130.0
190650,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,107.0299999998533,1554475950380.0,1554475950273.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,110.0
190651,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,117.17499999981372,1554475950500.0,1554475950383.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,120.0
190652,3.0,668249.0,0.3,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,132.9900000000489,1554475950636.0,1554475950503.0,5c235c04a74d6400016e4179,39.0,3.0 12.0,145.0
190976,7.0,668249.0,0.7,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,139.16500000003722,1554476001700.0,1554476001561.0,5c235c04a74d6400016e4179,39.0,7.0 12.0,142.0
190977,7.0,668249.0,0.7,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,148.9499999997206,1554476001852.0,1554476001703.0,5c235c04a74d6400016e4179,39.0,7.0 12.0,152.0
190978,7.0,668249.0,0.7,39.0,high,low-high,12.0,rod_fixing,rod_fixing,1.0,156.625,1554476002012.0,1554476001855.0,5c235c04a74d6400016e4179,39.0,7.0 12.0,160.0
